"","USER_ID_hash","COUPON_ID_hash"
"172802","3659d955455f3b613005f9dd4ea2663e","53ce18d34281d3ce95dc7e40dfa99fdd"
"51498","365ae7939886a0920fd729d28aa11a56","c988d799bc7db9254fe865ee6cf2d4ff"
"83271","365eb20eeeee0ddb995bfcd292c04780","befb4e1e3d9bc89e55b245d29ff960f4"
"133448","365f16bcf3fa6a4270750334d03c1b13","0ed660499be5fdca5c8c7242c656a9d1"
"109906","3660f3d1d7c194b7b564e8520e14ab6f",NA
"48823","3661dd4f2a21227e64b7e9daf7830c85","3905228fb8cac640b673f71d5f315df5"
"177543","3664b2b4e50ddfe20225ceb783fa7b42","c60dbd64087f40d46d539a96947d0e87"
"97015","36677795bff5107bd51e1618608d5c9e","266745cba5481af70ec489f67f2d5d77"
"46762","3669695297f95b794bb380b86f9975bf","c988d799bc7db9254fe865ee6cf2d4ff"
"185195","366ee72faf6ade52f831efb386321cd5",NA
"90785","367309eff877c529dfdcc0db801fd6f8","16eb5a39ed9efd47cedbfdf8985df147"
"110148","3673f5a86468bda63e1a0cba98362aeb",NA
"173804","36767aab153625463c46c89f53d6333d","17a71609e1edc67350b535089ed00de6"
"155594","3678c11e562eed73caa08b06bbdb69ad","7792efbb9eb86e119b87a635e2f8bea2"
"106529","3679ffbd0b83a59d986b91acb5114762","16eb5a39ed9efd47cedbfdf8985df147"
"47968","3682595eeea2d0f675c6a5c2ece63a89","2bfb0ce2886e31ae8e768feb4caa13bc"
"177170","368a06c344124bec6bfde1540accfb50",NA
"177700","368a77aaea58190a9d1a5248424b6936","46da51ba6dd20c514c2802f79a4e94b2"
"32425","368b555951177aff34297cf045a45786","c0d22b2252fa23eb3c44d8edce1804fb"
"103831","368b9482b98523531cacf5076f88845c","266745cba5481af70ec489f67f2d5d77"
"175319","368cdfe9c0cced019edf23535c22b6a2","4572fc64448bf1a4f7b1d58149ef838f"
"723","36923db9c22f68400de8b819bc6066a3","de80288d79d7e6d927b7e829d59c9ce6"
"137422","36948d3ad102bf565facd9f292567666",NA
"42341","369d77a6728b8081e34ef0b11cdc7432","db7c52cbb13947dd532fcd4253d794f2"
"9257","369fc5e909b602dc010552a5fc21a661","281326ffac6d5dd2eec24f7bde0078d7"
"215","36a2433f58bb46ca1e3db91fa5f6c196","de80288d79d7e6d927b7e829d59c9ce6"
"63278","36a44ddef905e2f3e87bb57e1580d1f1",NA
"81047","36a7cef762e4a0211a5c5b448ed2ba92","3b170ecd397aa6b72cc4eb2a2bc55923"
"162092","36a84e412fe6efbaf453843ce5b6b714",NA
"126226","36b1287bb5ed68f58618cf2cb6137246","2910967a440a4cf8eb0c9facbe1f059d"
"55255","36b1f8c209c5e97900ac95f0bd89a2ca","3905228fb8cac640b673f71d5f315df5"
"82370","36b480af03fbbde0bf07e117c561f099","3b170ecd397aa6b72cc4eb2a2bc55923"
"61239","36b8dbc12b357330d150130d8d784771","2d94d146fb0de74d7289fa0b9bd09764"
"135500","36b9bd2055a3c7c6b8a2361b393a8f69","829cbe032ece12e2b1ca9b72b0769138"
"137460","36ba87ce5137fdb27d554282270f7309",NA
"137994","36bc674da67dc1c03ee62c9c60b6aaee","51da52d5516033bea13972588b671184"
"54678","36cae8e0da79a732d525f63f0c295b42","c988d799bc7db9254fe865ee6cf2d4ff"
"162152","36cfe55ed708f09e52a67ce5de52ee29",NA
"169413","36d15341686f3d59933b75258e4092d2","89abee8c5b418c5a27dff7121b56c890"
"45790","36d2538ce19f6e64fdd8fa28304bf207","c988d799bc7db9254fe865ee6cf2d4ff"
"112906","36d38c828e22b30c089f744777283d44","4cf59e0723dd2fe4171792928e56107f"
"128777","36d4004d6208387e3d2c5fa5a70d5599",NA
"80976","36df5aa9b0131b53ff2983100befca8d","befb4e1e3d9bc89e55b245d29ff960f4"
"162064","36e62f746e0e22b05ee9e695787663e8",NA
"54251","36eaeaab1ec328fdbb159885324d6bef","3905228fb8cac640b673f71d5f315df5"
"110179","36f02ab1aabfa47a1c10a67845e7e189",NA
"98899","36f5045db735fb48b16ef53170efea71","0c015306597566b632bebfb63b7e59f3"
"22442","36fd92ea704a868dd3408020ec93f86b","275975828df0a5b40cdf4ec3c68279e1"
"109753","36ffd9a070466af8bdd10f9ac42c5068",NA
"63247","37028ddef555002893cd91b3afdb90a8",NA
"54178","37035ee6b5aaaeff38a205e06e50994f","c988d799bc7db9254fe865ee6cf2d4ff"
"1797","3703a9eae7352e56e3f932446a350cf5","5723e6dc3cfcdb73119e91c9bd37fd1b"
"137464","370404c87079b5260e7289801dd81011",NA
"164476","37048def4e8b14ba19587ef07ae35d86","8fd793531e6b835a112338ee9a5f40e9"
"75063","37077726c55ce122f93e461d6a944208","befb4e1e3d9bc89e55b245d29ff960f4"
"74173","37090b49a83fb67b989a0b3cc2faf161","2593c4b46932e9c6ce808e19268f5180"
"93171","370a6e152c75298c5e83f7262afbae11","0c015306597566b632bebfb63b7e59f3"
"93147","370cf96bbfff00b7c5ea52b234bd4b12","0c015306597566b632bebfb63b7e59f3"
"61606","370d9efdc40e46401c0d1acd2ebe61f4",NA
"25653","3716850baebf2d0c2760b7cc5f34b8d3","db7c52cbb13947dd532fcd4253d794f2"
"128779","371b349b82d3bc5d34ec76504b2c153b",NA
"93761","372575f3fccf97c6cca7f14656551ca9","16eb5a39ed9efd47cedbfdf8985df147"
"99521","37292a5cab25e182cbf055fbe51c13e4","16eb5a39ed9efd47cedbfdf8985df147"
"129057","3729a6c6242d62d7fa2f77fa0ff41e62","c7ae4734ca3c566d9b409b6c326c5840"
"163645","372b982050fe19fcebe14651af9ff431","0147fd072c6ef4e299d428f19a5f0e01"
"94431","372d94fb8814932fee25a23d8719d642","266745cba5481af70ec489f67f2d5d77"
"44430","372da6273333641f7b7cc9c0a9c8002c","c988d799bc7db9254fe865ee6cf2d4ff"
"53626","37330635a497e8ab7a74d10544cedc36","c988d799bc7db9254fe865ee6cf2d4ff"
"185319","37339bd8be46e4b37c6140e43bc8e9ff",NA
"60231","373713291c7f44223b3c2ebd4e0d63c9","2d94d146fb0de74d7289fa0b9bd09764"
"50404","37374ccf8a47304ae0278e07c0565799","2bfb0ce2886e31ae8e768feb4caa13bc"
"164107","3739321eb67449119d3d86ac59cf31d2",NA
"57118","3739ede9a6e775fc0dfdc6ffeb0b3b2e","c988d799bc7db9254fe865ee6cf2d4ff"
"161746","3740c27e768854958c60a55d3e194faa",NA
"132044","374a1b42a46156cfa9bf8733156c5c28","829cbe032ece12e2b1ca9b72b0769138"
"166613","374c47da2178f78ef4915eacb29e5bf7",NA
"156413","374e2f65d3019a95c60fed568b9d9d2a","f7cc41be54ea00bfd39792b9ee104f06"
"101083","374ea6560e7747ece3c5ccb84fb96071","0c015306597566b632bebfb63b7e59f3"
"128116","37500b032906a82d720656ab7b368c6f","2910967a440a4cf8eb0c9facbe1f059d"
"130162","375229269e35b36dd76ee843dfa61589","ba91830795402456f1e1f8344b158169"
"130230","3753f829dbb8ef21fae0b16e3fa2ad77","ba91830795402456f1e1f8344b158169"
"140645","3754b5d73a6b97c52c4ecff553e3dc14","01023eac71c13f529f43cfb691d914c9"
"164463","3756ba76e544d4adf1354785a95defc3","8fd793531e6b835a112338ee9a5f40e9"
"113871","37570b3d6da5ab2bc34aa1127e6f0c8b","784c1314b9f64ae9f3c6e217fb10d15c"
"109169","3757c32d29fbe8a120fcfd4a79d6838b","16eb5a39ed9efd47cedbfdf8985df147"
"88884","375aebe16bd9ff2d29ccd01b2927aa9a",NA
"174201","3761bfe887bcc64c111d378619cd135a","4572fc64448bf1a4f7b1d58149ef838f"
"55206","376a541c136d6c0634decc534dc51481","c988d799bc7db9254fe865ee6cf2d4ff"
"134847","376c28fd11c8bbf0a3a703d8ffb747f1","641d22dc083795d49f9749fea739940f"
"45208","376d3148088cc9e64f8307dc47934dca","2bfb0ce2886e31ae8e768feb4caa13bc"
"53332","37706c291a6d5ea0b569eec338e8306d","2bfb0ce2886e31ae8e768feb4caa13bc"
"129813","377475ec63196824ad8da7263592303c","c7ae4734ca3c566d9b409b6c326c5840"
"88784","3777a820823b9af979997ce317b6a5bd",NA
"110112","377879ffbb01a3258fda8b28abdd0ff7",NA
"124858","3778992d793ab01b8f8b6bf04343422d","2910967a440a4cf8eb0c9facbe1f059d"
"93819","3778dfcaec1d4987d63d9656897b5e07","0c015306597566b632bebfb63b7e59f3"
"56252","377d992654e63f7198102bafc1894774","2bfb0ce2886e31ae8e768feb4caa13bc"
"153119","378220b1affeb613b40e69ebf2c0e646","5f6d9578d67c197ad0e8767e27d64936"
"166621","3785c06ae53eadd64de4d687c3e9c52d",NA
"98025","37890ab8e48722ae17ab59d040af02a8","16eb5a39ed9efd47cedbfdf8985df147"
"173083","378e79efd83fa58355d73ccbd4c85161","0855a38feec9156f8849b7b89eaccdec"
"130633","378fd650060dbe1905bb7544d737efa2","c7ae4734ca3c566d9b409b6c326c5840"
"57614","379462f40ca1476af5292b3fc2a10169","c988d799bc7db9254fe865ee6cf2d4ff"
"185290","379bb4a7b2f49082f1730bd4b0713499",NA
"148211","379c1cef599613eab9ee125b65abc017","01023eac71c13f529f43cfb691d914c9"
"58530","37a71798c657af313cf3cc75ea95fde4","c988d799bc7db9254fe865ee6cf2d4ff"
"177368","37a87273b69f32bc0c706d561548bcf0",NA
"171749","37afdc60eee51b425433aab49a0cf1cf","53ce18d34281d3ce95dc7e40dfa99fdd"
"11744","37b09bea34fb5862bb1896bd86935bf3","b47340cbd4f4c57f32637cfb86462cc3"
"88747","37b1fe1c7c300ee19eee43b663f123cc",NA
"90311","37b70cbd186632561da1b3f57328eedc","266745cba5481af70ec489f67f2d5d77"
"56858","37b7a6aed14976324af8f4e6e171516a","c988d799bc7db9254fe865ee6cf2d4ff"
"171898","37b7f75ed6a923b54d1828ca2b8a47e1","b253edd7a4c3c53419906ef39fb1fd0a"
"137481","37be7a629b0f003b0a6b43c32c4ec594",NA
"159640","37c0bac280fce52be8f07b91950e1ce8","16a9c255c41dbeb9c8484dfc782a2a89"
"179880","37c1dd6f8b8b9d73872d52c4f87a54ff","5e34bb58249ace8d287eed9abd1d63d6"
"114063","37c394e7dca4cd4bb4cbd0bfeca4f957","784c1314b9f64ae9f3c6e217fb10d15c"
"164136","37c4671c8dbbf6cc9d17ead4af6064c9",NA
"47328","37c64a38c0dc4db8959fee5f83d389d1","2bfb0ce2886e31ae8e768feb4caa13bc"
"90225","37c6f4050ebe59c57e1108a2fa9ee57e","16eb5a39ed9efd47cedbfdf8985df147"
"52364","37c91cdfc80bf91dd215992e0064bac2","2bfb0ce2886e31ae8e768feb4caa13bc"
"50107","37ce6232d967d305b3669908f3414371","3905228fb8cac640b673f71d5f315df5"
"102305","37d0ddbc9eaec4ea102b4630eed38529","16eb5a39ed9efd47cedbfdf8985df147"
"117","37d4def46569e4b360beff1f83ce322e","de80288d79d7e6d927b7e829d59c9ce6"
"153094","37d58c4e7d110d8c9debd923f8ec93ce","5f6d9578d67c197ad0e8767e27d64936"
"1751","37d957c23a21883de0f2c89f3f3b62f2","5723e6dc3cfcdb73119e91c9bd37fd1b"
"166528","37e3242cfdb1cdbc9ed5709ad607041d",NA
"152783","37e397c4f2beeeff62f01662909d8df2","9e119181940109f003503108a3c45150"
"107097","37e9e54804d19df4264d2e19dcbd6dbc","16eb5a39ed9efd47cedbfdf8985df147"
"38591","37ef02c521b8c45a94f372cfdfe496f9","375e3345bb44ee7374c40871d4a15c75"
"42985","37ef178bc8fa855d6fa09514468411a0","db7c52cbb13947dd532fcd4253d794f2"
"93059","37ef1af84255cdb3684e9261158fc366","0c015306597566b632bebfb63b7e59f3"
"51118","37fc6ac14d3a503fcd8fdff6134e06e2","c988d799bc7db9254fe865ee6cf2d4ff"
"63149","37fff6ecd6a142d59888a910de53cccd",NA
"45386","3800c3e75ab9c876ad7019308ec9414e","c988d799bc7db9254fe865ee6cf2d4ff"
"177194","3801ece2177879e11bf16b7143782092",NA
"113348","3805a0847747d1f2cbce2eae75f00653","26afffa9a00d05b5938572fa30704308"
"161844","38077cce69d82858b40b04fb47afcf01",NA
"106809","380788d437585cf9b7d4d77c2cd2dd71","16eb5a39ed9efd47cedbfdf8985df147"
"109603","380af6111ee93910641387121887e68a",NA
"90129","380c5830c27907fa89a1dea482ca901c","16eb5a39ed9efd47cedbfdf8985df147"
"129225","380fd8b85d751266c07c7d4174bb7f69","c7ae4734ca3c566d9b409b6c326c5840"
"46750","3810c1ffa67827cbd04b3b3eade44aab","c988d799bc7db9254fe865ee6cf2d4ff"
"97783","3817d4e333d4d6014b29339881aa8aa2","266745cba5481af70ec489f67f2d5d77"
"163501","381ce3f8783db4fbd58b6228f0ebb7a3","0147fd072c6ef4e299d428f19a5f0e01"
"162001","381feec4fdbccd72c79da0e5436d9970",NA
"88854","3823e01832522fdb27523cd750c42d60",NA
"99393","3828df4f97bb1d107bad3278ee498733","16eb5a39ed9efd47cedbfdf8985df147"
"137991","382b091e993e23885ff5c2fadcbffbe3","51da52d5516033bea13972588b671184"
"169867","382b7bc50d747a672e0ba47fd0c189fc","0a202a8b338ded7a5583076483dd02e3"
"171764","382be1911eb9a24cd7cf5b1257636df3","8355d0941783ebd032bc4d158bbadb67"
"98401","382da40a1bc581194a8560db93d52e66","16eb5a39ed9efd47cedbfdf8985df147"
"115147","382f47f88704f5dcc660300a73ad43c2","ffe734ef0b1d82d6816ac33efa07cce5"
"161894","382f5884d0a537376e3363b56bda98d4",NA
"665","383088fed22b9db0fbdaff979f76fead","de80288d79d7e6d927b7e829d59c9ce6"
"120168","3837c0ef12f63dc72495813610aa8376","f80fab877d09509cd56dcbc9a251275d"
"61557","38583b0872563aae3f2ac48fee52ca96",NA
"168067","3858d4d9a2d5154bdb969fbc8ba5f4e0","0a202a8b338ded7a5583076483dd02e3"
"72245","3859201e5278511a540f5d44afa42b0b","3b170ecd397aa6b72cc4eb2a2bc55923"
"166247","385f6f5ecfbf28d20b1b7c9180bd3c1f",NA
"177796","385fa924e5464c3fba3946a9393aea2d","46da51ba6dd20c514c2802f79a4e94b2"
"165362","3861b40a95c95af8204f59cddfadaf8a","cb4c67c749dc53afd24aea31de705108"
"147977","386314e02fe67a1fc106ebeb5cb724d1","01023eac71c13f529f43cfb691d914c9"
"62212","3863a18972579a038525d75c5ee87cf0","d4e29fa02359c30bedc401ea197ce6a2"
"107473","38644613e712e8c58f5e817fef061539","16eb5a39ed9efd47cedbfdf8985df147"
"163365","386a4b31aca1ac4d71a80179cd4a9cc4","0147fd072c6ef4e299d428f19a5f0e01"
"162051","38724691f2fcc005cfef557309786e76",NA
"94171","3873e9f4c681e034b0b43f134e502775","0c015306597566b632bebfb63b7e59f3"
"163553","38750e4cf191e166ff7973c2bb1c2b24","0147fd072c6ef4e299d428f19a5f0e01"
"16173","3875ba4021a1261fad0e6640dd2bae8b","281326ffac6d5dd2eec24f7bde0078d7"
"108017","3876b11b404a593c5bb8da5f0d99c496","16eb5a39ed9efd47cedbfdf8985df147"
"87070","387a335c2e94a2aceb61d12c5af29c22","14de3b8da493aac92dc8a0dcd172f612"
"51582","387d86c33d526d4a5f0d5568d19f6d56","c988d799bc7db9254fe865ee6cf2d4ff"
"58203","387f647c2018e97044901b9799f421b5","3905228fb8cac640b673f71d5f315df5"
"125193","3882adaf4c1648022cda82c00bb169f7","10a5759c0191b9097fa91650625e5a95"
"63461","3888881318dffbe55eaa1b1fe22aa197",NA
"169657","38893b5dcd9cdfb035d29ddb9e8ea4d1","0a202a8b338ded7a5583076483dd02e3"
"45314","388a11aa5746121c13dfc694d1c820a3","c988d799bc7db9254fe865ee6cf2d4ff"
"163663","388bdd40d5bc9ffec8afe657689a5003","0147fd072c6ef4e299d428f19a5f0e01"
"129825","388c2e4e7b72b85f6ee119c96f0869ab","c7ae4734ca3c566d9b409b6c326c5840"
"53828","3891ee7b92e101899988f7570c78e5e4","2bfb0ce2886e31ae8e768feb4caa13bc"
"92441","3892b07698798c0dba3731da285c9464","16eb5a39ed9efd47cedbfdf8985df147"
"109604","3895384c69461865a911dfe2bd15d58e",NA
"16954","389584cc0b413125f4b0e82e2430fb08","275975828df0a5b40cdf4ec3c68279e1"
"153252","389cc2713a7100c92e4b8375d440f6ee","5f6d9578d67c197ad0e8767e27d64936"
"170180","389d5550d81b6113da647b659c2ed146",NA
"103771","38a160ada108b2cc8a5f5d9fe5eceb47","0c015306597566b632bebfb63b7e59f3"
"185979","38a1bc4b242f8d415560fd5227d6e084",NA
"798","38a303a573f03235c68e432added31f3","32a7497e342a5fb297b5e84a406cbd40"
"46666","38a7b84b745b04d7d1f78c0898bf85c8","c988d799bc7db9254fe865ee6cf2d4ff"
"177733","38a9ca57c81fc8862966620ce6a45877","46da51ba6dd20c514c2802f79a4e94b2"
"91183","38aadc975052a582ae8fdaa24f39a795","266745cba5481af70ec489f67f2d5d77"
"94043","38b1aa831e07e99784ac0c5d5655944f","0c015306597566b632bebfb63b7e59f3"
"162447","38b7a301e7ad32c966d134dc86b226b3","13a9d45e4123c15036e51b57ee6c78d8"
"153782","38bfefdc0c2e95908530eb6de046b2c9","7792efbb9eb86e119b87a635e2f8bea2"
"154184","38c06ac817e38857965da1d1b51a92cf","ca8ea3d52ca939d6ab1b9c792baa6169"
"93922","38c2e4df3a8e403022b5f21e6f33a0f6","d79a889ee9d0712607a2672e96ba3d69"
"181779","38c4124ace2be8f3c6bd08d298ca4b06",NA
"1734","38c6b87d3beeeeea94d513c62700b021","5723e6dc3cfcdb73119e91c9bd37fd1b"
"176144","38c7c7052f6b086b9736aaad60f834f2","fce3668e023256957905b76b2ffc9659"
"55119","38d02de407bccebddf54570704c7a0f1","3905228fb8cac640b673f71d5f315df5"
"162445","38de7612b986a022c3c96502c71c03b6","df7d72a87f2c99634766f0f3bef141ef"
"15444","38df805ffa9b80dd8aedf5daccc078e2","d4dee1f019b39bbab20fcff36e45c638"
"25","38e14a748b44fab916eac831875ffd85","de80288d79d7e6d927b7e829d59c9ce6"
"180668","38e158cd67650f1f1dd2950d1803d5f1","f05f9decd2c6493029bbd11bb5416058"
"114888","38e27a2f1baaa39906ccf80d3584f890","f80fab877d09509cd56dcbc9a251275d"
"170222","38e57778b343446d352176500a352f4f",NA
"177260","38e649a06061a6882dfaa7009b195602",NA
"63124","38e6e7450e6777a06f070cf6202369dd",NA
"126829","38eb62d45d8caa3b522a6f92bf3153cd","2910967a440a4cf8eb0c9facbe1f059d"
"45530","38eb74db2f233b1e46527c2d7b34c29c","c988d799bc7db9254fe865ee6cf2d4ff"
"88856","38ed72d1a3eaec5aac1233ab26ab58d9",NA
"153232","38efebd5942242f1d5da383441823bb0","5f6d9578d67c197ad0e8767e27d64936"
"109273","38f057bdc1c7741cfac3bc723c13fe48","16eb5a39ed9efd47cedbfdf8985df147"
"137377","38f0706c9dcd0a9b5a97ea902c3a8a7b",NA
"164073","38f3bd4aa402ff4849b312a0c43af5ca",NA
"57883","38f98120947d789dc467d12fa915e62d","3905228fb8cac640b673f71d5f315df5"
"170453","3900c4fd9bbcaf1a1f2a985ac1579ed6","53ce18d34281d3ce95dc7e40dfa99fdd"
"110051","390775f392f5211ae8a03d49784633f6",NA
"185089","3919ad6547b0a9711401ec0d0ad8d8d1",NA
"110288","3924db2e2457de08c817c41a8e34cc08","26afffa9a00d05b5938572fa30704308"
"170173","3928fc0c5cd2f4aa5622e03455c06503",NA
"78401","392a6320d6cf50530e5e22eb196f11de","3b170ecd397aa6b72cc4eb2a2bc55923"
"167292","392f2878d7b4a5842a04de605bc8834d","d1da92a020c0762493115e8abdfddc55"
"137693","39316efffc36acb25d853cc746959d9f",NA
"130013","39346507a948ffb3b6ad414ca2130812","c7ae4734ca3c566d9b409b6c326c5840"
"183963","3934fd74b97232a5b05a7537009f0116","7bcd6149e47e72c1eb8fc8ef6a9f4c66"
"161669","393c60e39e3e4b4303e13b5ca2b26f5c",NA
"63952","393f142131a2bff59500ecc01fa9add2","4c0aa767668e15fdee415b3da43ed1ec"
"124649","393f3a650d8b016ad62eb7ccbd1874ca","a6de36cd4b8a24503ddbda16109f4d3e"
"98985","393fbc5eb1f14adc9e141eb41b947f1d","16eb5a39ed9efd47cedbfdf8985df147"
"137440","39486d54a751841894f1dab61598787e",NA
"81191","39496a6e625769e3cd7af371ab43ba05","06696e5b4afee54a10cc1c0637a83913"
"63404","3949f665610df63f1e37cc38a7bef9c9",NA
"56455","394b1e69113bf6321c5187efd4de3826","3905228fb8cac640b673f71d5f315df5"
"143315","39509dc36519310fbc5a611b880346a3","a9d728f8ff9c34ca5cb69dd89f5e9c38"
"53234","3951ffe08894a325c7a7acc2e0b61f6f","c988d799bc7db9254fe865ee6cf2d4ff"
"166629","396189b132e1782394835d919fb071b0",NA
"164309","3964e87932aa3b61f2cc1a58345c2b4c","cb4c67c749dc53afd24aea31de705108"
"130619","396713791139b7d82b360543b6059e7f","add2d0d80d628f086f4b30f9e72d3435"
"162567","39680652ae1e7e226e1a6c70f2fc52a8","13a9d45e4123c15036e51b57ee6c78d8"
"32793","39686f6a30485fbe2f1b8f8c9029ef40","db7c52cbb13947dd532fcd4253d794f2"
"102263","3968d1c23c57ac8b451a38ed75d01b6d","266745cba5481af70ec489f67f2d5d77"
"152993","3968e380f590562af30a5045dfada58f","5f6d9578d67c197ad0e8767e27d64936"
"92527","396d134f8b9c60aa2ae9ed80fed4f715","266745cba5481af70ec489f67f2d5d77"
"97666","39752d574706a7b3d6e11e1e97246e00","d79a889ee9d0712607a2672e96ba3d69"
"129897","397733e69f964d466f6ab9e3f7649611","c7ae4734ca3c566d9b409b6c326c5840"
"47040","3978fe1bc7a093c8014240d61fc80825","2bfb0ce2886e31ae8e768feb4caa13bc"
"127351","397d177c0ef3b012b75c889b3ca5a7ea","2910967a440a4cf8eb0c9facbe1f059d"
"174413","397ee024eb9a180dc37f0475c2e40642","73675e451067962afc48257474308cd0"
"90231","39867ec3ad790903318251f353882cfa","266745cba5481af70ec489f67f2d5d77"
"58394","398976e18f67520a1fa60036782f938d","c988d799bc7db9254fe865ee6cf2d4ff"
"49058","3989ee7f645497411c2103871a8aa090","c988d799bc7db9254fe865ee6cf2d4ff"
"166113","398b722ec559c8187db6794639cda82e",NA
"173491","398d1e585682e394ef2c474978698fe7","b253edd7a4c3c53419906ef39fb1fd0a"
"137837","398e02436420bd44b13347f3ae122c5a","51da52d5516033bea13972588b671184"
"110516","39971eb7a1c4516b9acc5460709aedf9","26afffa9a00d05b5938572fa30704308"
"55498","399928d0f46d1a4ced89f1e6662b9eb3","c988d799bc7db9254fe865ee6cf2d4ff"
"24545","39a03ebdf6c3c9710ae30433c27e4b54","281326ffac6d5dd2eec24f7bde0078d7"
"90793","39a4b70ce29b246788f908bc1ecac0a9","16eb5a39ed9efd47cedbfdf8985df147"
"52376","39ab842534519e41e3afeaa29b91c25c","2bfb0ce2886e31ae8e768feb4caa13bc"
"141036","39ac5fea34c98581fdf2449ba0cf3162","dd74dc95ca294afa02db40a543ae1763"
"161749","39b19a9283f3c0137a12e7c5442498b5",NA
"129780","39b38fb8a41a13dc7249c8ebdd407173","f8cd0c285f925936e2ef808eb3a8296a"
"166494","39b3a0b6d37f0d091f6d48de794e61d4",NA
"12306","39b776f3902a4aa069b4aa7803ab8d4a","275975828df0a5b40cdf4ec3c68279e1"
"185418","39bbce2bdeec5e21a0195659bda1ac90","77c639f743d2ad078806da7219e8ba0d"
"394","39bbe0d0c114400654a1f005654ef549","32a7497e342a5fb297b5e84a406cbd40"
"177749","39bfc6f39d241772299b389d2953002a","46da51ba6dd20c514c2802f79a4e94b2"
"48234","39c1359f3f508cef199d0fb2754b47a1","c988d799bc7db9254fe865ee6cf2d4ff"
"1778","39cabe60f73ea8cad96d7f895ea944ee","5723e6dc3cfcdb73119e91c9bd37fd1b"
"52380","39cdea8170446c688adb65f2a402adc8","2bfb0ce2886e31ae8e768feb4caa13bc"
"166109","39d46838c773c65a7a86384e95789c55",NA
"453","39d5796cbe8b8c69382b62a3d8131219","de80288d79d7e6d927b7e829d59c9ce6"
"163394","39dc57828d1bd1d55c989c0889b77c3d","0147fd072c6ef4e299d428f19a5f0e01"
"63189","39dd561356dfb888fd2fd915234c4646",NA
"137465","39ddc2e0ee9be6786f9254cac38f3fe6",NA
"97091","39e7d5ef581d40c9b752c84e0eca4d60","0c015306597566b632bebfb63b7e59f3"
"83909","39ed24229f7da7633e0818ace4130f89","3b170ecd397aa6b72cc4eb2a2bc55923"
"77941","39ed69775835c660f7641d74a7c48646","b3980f2d6fa46ac79d207326d656be89"
"57744","39f0626e4148611f488d9adc247cf262","2bfb0ce2886e31ae8e768feb4caa13bc"
"61762","39fdbd69295b3cbe54ff47bfa3d8e2bc",NA
"539","39ffbe1a4ace7ecbe06f2b03b330c07e","de80288d79d7e6d927b7e829d59c9ce6"
"186042","3a0289a2177b6e8bc1f766ad5204a4f0",NA
"161925","3a0584af53e4feab24429209e51bbf0e",NA
"137900","3a069fc64c6c95425995a6b139adb03a","51da52d5516033bea13972588b671184"
"69537","3a09ab88a35854f6b72e4138280b6467","97bab5a07fe422716e899f452d6beff2"
"177853","3a0b00d1fa43e74d702ee5268dc70fc4","46da51ba6dd20c514c2802f79a4e94b2"
"159198","3a0b4e17a972a6614698f93bae4c467e","16a9c255c41dbeb9c8484dfc782a2a89"
"186104","3a12f3beefa82fe0cdb6662da389445d",NA
"113125","3a161949b6f75dfb4c49c77fc661b8c2","ee06ee50d4c9c1517553735a2f78ea93"
"170240","3a18d4def4a7baaf838687237f219e4d",NA
"163379","3a1d997a833fb1436e1f69e476ad2ccc","0147fd072c6ef4e299d428f19a5f0e01"
"1072","3a1fd4ad06e213680b5507eedbdff0a4","32a7497e342a5fb297b5e84a406cbd40"
"168532","3a2686d2d2a31f6d507fb915e2eb21e8","0a202a8b338ded7a5583076483dd02e3"
"68133","3a26de760d3bf0369fba500016d28ea2","97bab5a07fe422716e899f452d6beff2"
"50558","3a26de862be0e19bf37ce2c93a648d6c","c988d799bc7db9254fe865ee6cf2d4ff"
"34553","3a289f836d0479d08cd052d37e1c7ecd","c0d22b2252fa23eb3c44d8edce1804fb"
"63235","3a29c90d1840d5d4e3cb5843c26f9ab6",NA
"55958","3a2b7448a6a366e157d05a64634501b4","c988d799bc7db9254fe865ee6cf2d4ff"
"945","3a314f0b0590023bbc4f73ed84401d02","de80288d79d7e6d927b7e829d59c9ce6"
"145586","3a32d03e6f18f9fa6181cb0aa8eb0e46","dd74dc95ca294afa02db40a543ae1763"
"180694","3a35316398c17ef3b115c817580cddb3","f05f9decd2c6493029bbd11bb5416058"
"122381","3a35763978af4042550f9d1dbabe8e0a","3c5bdd8fea0674f40e831568a7ea6a92"
"174764","3a35e48599ee1f5479246777df41087a","73675e451067962afc48257474308cd0"
"163954","3a3b125c0bc2fc638c7dc4811c59a9a3",NA
"153323","3a3e99aa8286d0041a47c79a6085e9b6","05c58bb36b58b4928c6b0a46a0cedfeb"
"128637","3a3f2e6b06247d09e5c8dba53eaabbdd",NA
"162363","3a565db9bc24dabb54d14789d2c79fbd","13a9d45e4123c15036e51b57ee6c78d8"
"46994","3a56de9c48f9e8129e93c6e14b84a802","c988d799bc7db9254fe865ee6cf2d4ff"
"55792","3a58ac7539f67a5671f7ddd6878b1146","2bfb0ce2886e31ae8e768feb4caa13bc"
"48694","3a5b6af8333a016ba58169dbe3c80c96","c988d799bc7db9254fe865ee6cf2d4ff"
"97073","3a5ceaa94e19b271b6dbe6b1d29afef4","16eb5a39ed9efd47cedbfdf8985df147"
"56970","3a5ff4ede6c7b0ded1bd1eef843b9894","c988d799bc7db9254fe865ee6cf2d4ff"
"164387","3a601bb3de849b8079d465970c0de50b","cb4c67c749dc53afd24aea31de705108"
